,Animal Utilizado,Lactação Utilizada,Animal Alvo,Lactação Alvo,EQM
694,1507,1,1502,2,262.0423640494826
695,1507,1,1502,3,237.81899440107952
696,1507,1,1502,4,192.97391540769098
697,1507,1,1502,5,222.93309941020925
698,1507,1,1503,1,62.17915550551751
699,1507,1,1503,2,207.21032434461267
700,1507,1,1503,3,164.55548893997513
701,1507,1,1503,4,193.26067300716915
702,1507,1,1507,2,147.79294734048452
703,1507,1,1507,3,160.22213162772744
704,1507,1,1507,4,237.82086798252936
705,1507,1,1507,5,236.91865137801364
706,1507,1,1511,1,50.85917700170747
707,1507,1,1511,2,124.9210727891882
708,1507,1,1511,3,159.3359710805297
709,1507,1,1511,4,194.4853369422752
710,1507,1,1511,5,20.507752637982918
711,1507,1,1512,1,90.60246303431717
712,1507,1,1512,2,29.039349114231904
713,1507,1,1512,3,50.777199926965444
714,1507,1,1512,4,130.9920462908141
715,1507,1,1512,5,1.4925293290003092
716,1507,1,1517,1,241.01579788650133
717,1507,1,1517,2,205.55245808507803
718,1507,1,1517,3,171.95262301106123
719,1507,1,1517,4,138.8339275522891
720,1507,1,1527,1,36.766727102164914
721,1507,1,1527,2,178.59926253362252
722,1507,1,1527,3,116.63143758213475
723,1507,1,1527,4,86.86219138282887
724,1507,1,1555,1,20.657717308629135
725,1507,1,1555,2,80.83340332230438
726,1507,1,1555,3,80.7042661250508
727,1507,1,1555,4,124.47758687552455
728,1507,1,1564,1,27.941354737716065
729,1507,1,1564,2,22.97478109295686
730,1507,1,1564,3,84.11782122513092
731,1507,1,1566,1,97.29052363971697
732,1507,1,1566,2,168.4145764827466
733,1507,1,1566,3,75.24233338440189
734,1507,1,1566,4,0.4780549924869479
735,1507,1,1573,1,25.83032532968114
736,1507,1,1573,2,104.71756738218767
737,1507,1,1573,3,78.42743263981394
738,1507,1,1584,1,115.20473788722899
739,1507,1,1584,2,139.52333944192134
740,1507,1,1584,3,237.2529780526334
741,1507,1,1584,4,96.70779826234019
742,1507,1,1593,1,20.769471438217014
743,1507,1,1593,2,115.37783880629233
744,1507,1,1593,3,68.29945906656599
745,1507,1,1593,4,60.385337528217754
746,1507,1,1594,1,41.62539209835994
747,1507,1,1594,2,322.3927203915318
748,1507,1,1594,3,211.36180618594102
749,1507,1,1594,4,35.335731025463836
750,1507,1,1622,1,72.44069225686839
751,1507,1,1622,2,116.44279385503901
752,1507,1,1622,3,326.25296769374177
753,1507,1,1622,4,413.6237775525865
754,1507,1,1624,1,47.8061723606203
755,1507,1,1624,2,145.3997080851074
756,1507,1,1624,3,35.86376194472581
757,1507,1,1635,1,25.587048734640444
758,1507,1,1635,2,236.29756389577088
759,1507,1,1635,3,95.69484485178127
760,1507,1,1638,1,312.8702064457117
761,1507,1,1638,2,419.46981869043367
762,1507,1,1638,3,248.46096259714736
763,1507,1,1638,4,160.75507250591505
764,1507,1,1645,1,54.49506768498793
765,1507,1,1645,2,77.37351744499018
766,1507,1,1645,3,204.12988756557078
767,1507,1,1647,1,13.47699500598197
768,1507,1,1647,2,24.93842660884052
769,1507,1,1647,3,119.271214599199
770,1507,2,1502,1,173.82187728633096
771,1507,2,1502,2,243.3361780275868
772,1507,2,1502,3,126.6572239479918
773,1507,2,1502,4,110.76754487685001
774,1507,2,1502,5,62.38213657497825
775,1507,2,1503,1,165.88861429510678
776,1507,2,1503,2,70.95951949997422
777,1507,2,1503,3,41.35107003827353
778,1507,2,1503,4,91.68731197448888
779,1507,2,1507,1,147.24101610699316
780,1507,2,1507,3,97.70642679086936
781,1507,2,1507,4,228.17253130272485
782,1507,2,1507,5,954.0400293630046
783,1507,2,1511,1,279.35009490739753
784,1507,2,1511,2,51.12517083574435
785,1507,2,1511,3,146.0181768745624
786,1507,2,1511,4,66.37921305600588
787,1507,2,1511,5,271.10357218745685
788,1507,2,1512,1,305.84610686134175
789,1507,2,1512,2,119.65022137449138
790,1507,2,1512,3,124.55920931388717
791,1507,2,1512,4,185.62658356979594
792,1507,2,1512,5,219.26028658326658
793,1507,2,1517,1,444.2609128302619
794,1507,2,1517,2,345.5703683046402
795,1507,2,1517,3,286.75330432005376
796,1507,2,1517,4,215.98969263671657
797,1507,2,1527,1,149.01486251408005
798,1507,2,1527,2,96.36077855681636
799,1507,2,1527,3,14.840031091581999
800,1507,2,1527,4,36.61224513055921
801,1507,2,1555,1,146.38311134007438
802,1507,2,1555,2,110.38241047482495
803,1507,2,1555,3,52.65512088031409
804,1507,2,1555,4,535.8127537200535
805,1507,2,1564,1,114.07439340823376
806,1507,2,1564,2,84.47588512221954
807,1507,2,1564,3,25.97083147792061
808,1507,2,1566,1,223.0450333411116
809,1507,2,1566,2,290.80418523030943
810,1507,2,1566,3,66.22353667508776
811,1507,2,1566,4,160.83145025799982
812,1507,2,1573,1,90.81751878779339
813,1507,2,1573,2,32.84906112490419
814,1507,2,1573,3,34.488429939548595
815,1507,2,1584,1,241.04391503746513
816,1507,2,1584,2,162.6928870964687
817,1507,2,1584,3,258.11181429325205
818,1507,2,1584,4,437.4243918282307
819,1507,2,1593,1,144.16025554124292
820,1507,2,1593,2,49.57294746667076
821,1507,2,1593,3,59.95077188757107
822,1507,2,1593,4,111.9494059221184
823,1507,2,1594,1,229.67533184657296
824,1507,2,1594,2,573.32106901285
825,1507,2,1594,3,228.9038675328215
826,1507,2,1594,4,66.15308146644603
827,1507,2,1622,1,40.74218744042393
828,1507,2,1622,2,204.80853408307075
829,1507,2,1622,3,139.4918043842129
830,1507,2,1622,4,571.8774018318609
831,1507,2,1624,1,189.81981417754457
832,1507,2,1624,2,373.4951283778067
833,1507,2,1624,3,68.6217404007161
834,1507,2,1635,1,77.62909864524642
835,1507,2,1635,2,301.63444073005905
836,1507,2,1635,3,17.711821818275062
837,1507,2,1638,1,590.2775301764063
838,1507,2,1638,2,680.3412378431437
839,1507,2,1638,3,355.9633071393438
840,1507,2,1638,4,700.2973014316093
841,1507,2,1645,1,182.064340225353
842,1507,2,1645,2,156.87082172314607
843,1507,2,1645,3,146.0276785580196
844,1507,2,1647,1,102.90548051996097
845,1507,2,1647,2,38.76405695339141
846,1507,2,1647,3,24.559884682252594
847,1507,3,1502,1,144.56352613698422
848,1507,3,1502,2,177.9993039297477
849,1507,3,1502,3,87.8008008518083
850,1507,3,1502,4,97.11633038329668
851,1507,3,1502,5,60.92677235076697
852,1507,3,1503,1,134.4127582977386
853,1507,3,1503,2,109.6400128830414
854,1507,3,1503,3,56.68076681820257
855,1507,3,1503,4,141.54378632292767
856,1507,3,1507,1,125.41845455549458
857,1507,3,1507,2,71.01982693007963
858,1507,3,1507,4,180.04612433915162
859,1507,3,1507,5,891.6417960896237
860,1507,3,1511,1,234.35731066371824
861,1507,3,1511,2,39.95364730714735
862,1507,3,1511,3,99.96685276592525
863,1507,3,1511,4,52.51864438756025
864,1507,3,1511,5,230.7389940335143
865,1507,3,1512,1,244.556404685843
866,1507,3,1512,2,88.2841913789177
867,1507,3,1512,3,82.36249217730318
868,1507,3,1512,4,125.97462607639477
869,1507,3,1512,5,183.060598097465
870,1507,3,1517,1,353.2581240698942
871,1507,3,1517,2,262.96278186777164
872,1507,3,1517,3,211.8895152377163
873,1507,3,1517,4,159.34460281131092
874,1507,3,1527,1,124.19673652198549
875,1507,3,1527,2,64.71223162171948
876,1507,3,1527,3,29.537882992577142
877,1507,3,1527,4,24.956548854058326
878,1507,3,1555,1,119.86776984216158
879,1507,3,1555,2,72.07644889036877
880,1507,3,1555,3,35.11649539823557
881,1507,3,1555,4,466.1551540550467
882,1507,3,1564,1,105.8770793664311
883,1507,3,1564,2,69.8506431274683
884,1507,3,1564,3,41.56154552372227
885,1507,3,1566,1,170.93330164852443
886,1507,3,1566,2,219.72560525041368
887,1507,3,1566,3,42.742643145539965
888,1507,3,1566,4,128.4061746090151
889,1507,3,1573,1,76.7119173085975
890,1507,3,1573,2,23.074051804581387
891,1507,3,1573,3,30.892635405128587
892,1507,3,1584,1,200.33686416711782
893,1507,3,1584,2,120.23562217904968
894,1507,3,1584,3,197.75595433112116
895,1507,3,1584,4,393.52211230948546
896,1507,3,1593,1,121.70531429183194
897,1507,3,1593,2,39.64975744253288
898,1507,3,1593,3,32.12601279909046
899,1507,3,1593,4,96.16753141092641
900,1507,3,1594,1,189.42994619851274
901,1507,3,1594,2,470.90880028545587
902,1507,3,1594,3,163.97643359589767
903,1507,3,1594,4,47.97535946637861
904,1507,3,1622,1,48.18108053160225
905,1507,3,1622,2,201.33727480908422
906,1507,3,1622,3,175.7979370863606
907,1507,3,1622,4,560.1293692141136
908,1507,3,1624,1,138.90956634978073
909,1507,3,1624,2,298.72558155628974
910,1507,3,1624,3,66.06479080102787
911,1507,3,1635,1,61.88913758131961
912,1507,3,1635,2,221.59389722679916
913,1507,3,1635,3,34.769262701755224
914,1507,3,1638,1,498.85227745688337
915,1507,3,1638,2,563.6229786906156
916,1507,3,1638,3,265.7291542961251
917,1507,3,1638,4,633.650531521963
918,1507,3,1645,1,128.6260623463459
919,1507,3,1645,2,105.94500029374922
920,1507,3,1645,3,102.66449903249553
921,1507,3,1647,1,83.95349557846428
922,1507,3,1647,2,24.262186684566153
923,1507,3,1647,3,22.544091040834328
924,1507,4,1502,1,263.6289040079189
925,1507,4,1502,2,34.32687606243164
926,1507,4,1502,3,56.039852750243796
927,1507,4,1502,4,136.93749081033428
928,1507,4,1502,5,111.80929943554517
929,1507,4,1503,1,306.4619539484638
930,1507,4,1503,2,467.9297624846305
931,1507,4,1503,3,410.83623683182026
932,1507,4,1503,4,617.6132836649941
933,1507,4,1507,1,247.25923276481544
934,1507,4,1507,2,381.5541023141569
935,1507,4,1507,3,234.87992164846537
936,1507,4,1507,5,1139.9525534613172
937,1507,4,1511,1,289.9144374071769
938,1507,4,1511,2,116.37908366331317
939,1507,4,1511,3,48.113391028344566
940,1507,4,1511,4,103.32462583627435
941,1507,4,1511,5,272.2859443063056
942,1507,4,1512,1,213.18269997456972
943,1507,4,1512,2,153.9029071612271
944,1507,4,1512,3,79.63307979964398
945,1507,4,1512,4,68.53202185103034
946,1507,4,1512,5,226.15378283156238
947,1507,4,1517,1,232.04092242295383
948,1507,4,1517,2,144.39837565082382
949,1507,4,1517,3,161.00174830748637
950,1507,4,1517,4,89.93209867381486
951,1507,4,1527,1,284.89161901786866
952,1507,4,1527,2,162.95938991684312
953,1507,4,1527,3,265.3631149674841
954,1507,4,1527,4,73.87441615021814
955,1507,4,1555,1,242.65179529054626
956,1507,4,1555,2,88.21394237491603
957,1507,4,1555,3,179.30389742601102
958,1507,4,1555,4,412.84691884589347
959,1507,4,1564,1,377.36863686699394
960,1507,4,1564,2,226.87382261270653
961,1507,4,1564,3,481.03022948432726
962,1507,4,1566,1,208.27349583844523
963,1507,4,1566,2,118.072252944265
964,1507,4,1566,3,119.98689421714165
965,1507,4,1566,4,147.01707624638934
966,1507,4,1573,1,343.9139858072788
967,1507,4,1573,2,280.58130323519447
968,1507,4,1573,3,175.62428381753764
969,1507,4,1584,1,219.15956035309605
970,1507,4,1584,2,74.60423349434535
971,1507,4,1584,3,117.87912363413943
972,1507,4,1584,4,497.0525378007278
973,1507,4,1593,1,239.78789764084482
974,1507,4,1593,2,128.06958721282612
975,1507,4,1593,3,43.63796870964192
976,1507,4,1593,4,143.59655337476917
977,1507,4,1594,1,269.88114782774613
978,1507,4,1594,2,257.9288860012339
979,1507,4,1594,3,104.03021620546137
980,1507,4,1594,4,73.43574560065359
981,1507,4,1622,1,252.41874733282728
982,1507,4,1622,2,499.3506265000097
983,1507,4,1622,3,500.0022239170298
984,1507,4,1622,4,708.3799761034666
985,1507,4,1624,1,140.0945344313065
986,1507,4,1624,2,210.59614656253854
987,1507,4,1624,3,225.73791242341733
988,1507,4,1635,1,223.1230752364601
989,1507,4,1635,2,95.85002978891156
990,1507,4,1635,3,358.83411759544583
991,1507,4,1638,1,360.386969278479
992,1507,4,1638,2,298.1470069318336
993,1507,4,1638,3,66.1285785863102
994,1507,4,1638,4,701.4673230614987
995,1507,4,1645,1,87.88391136761241
996,1507,4,1645,2,110.66175277681995
997,1507,4,1645,3,68.64392004674379
998,1507,4,1647,1,255.4977877325721
999,1507,4,1647,2,154.39722539293456
1000,1507,4,1647,3,268.8679348804986
1001,1507,5,1502,1,814.3132653061241
1002,1507,5,1502,2,664.2678293135449
1003,1507,5,1502,3,1052.603251131521
1004,1507,5,1502,4,1210.5444987142873
1005,1507,5,1502,5,878.2780612244896
1006,1507,5,1503,1,907.7195765306144
1007,1507,5,1503,2,1956.3086938775537
1008,1507,5,1503,3,1736.1552780129903
1009,1507,5,1503,4,2145.602499359697
1010,1507,5,1507,1,852.508909438777
1011,1507,5,1507,2,1556.1915855573025
1012,1507,5,1507,3,1311.9474712244917
1013,1507,5,1507,4,818.6612279311237
1014,1507,5,1511,1,558.2740880102052
1015,1507,5,1511,2,1143.9643310657611
1016,1507,5,1511,3,789.5669801000014
1017,1507,5,1511,4,1283.966071308392
1018,1507,5,1511,5,257.191530612245
1019,1507,5,1512,1,474.50205994898084
1020,1507,5,1512,2,816.3000000000017
1021,1507,5,1512,3,691.5984453514754
1022,1507,5,1512,4,593.8128537369629
1023,1507,5,1512,5,300.8418877551022
1024,1507,5,1517,1,364.0323112244912
1025,1507,5,1517,2,424.7597653061239
1026,1507,5,1517,3,551.025846630614
1027,1507,5,1517,4,614.0001104540829
1028,1507,5,1527,1,936.024392393323
1029,1507,5,1527,2,1132.019390986397
1030,1507,5,1527,3,1587.7526860476216
1031,1507,5,1527,4,623.9290306122449
1032,1507,5,1555,1,826.5450612244915
1033,1507,5,1555,2,817.7468420918384
1034,1507,5,1555,3,1134.7099716507958
1035,1507,5,1555,4,106.6587316122451
1036,1507,5,1564,1,1192.5227968460135
1037,1507,5,1564,2,1070.761156462587
1038,1507,5,1564,3,1653.9804042483026
1039,1507,5,1566,1,668.2753014842318
1040,1507,5,1566,2,478.85291918367477
1041,1507,5,1566,3,1041.8005563469408
1042,1507,5,1566,4,396.5498469387759
1043,1507,5,1573,1,1140.812227891159
1044,1507,5,1573,2,1382.8049618146288
1045,1507,5,1573,3,1220.5741351989816
1046,1507,5,1584,1,695.9854024943322
1047,1507,5,1584,2,771.3996099489809
1048,1507,5,1584,3,706.4921092925184
1049,1507,5,1584,4,192.56255102040808
1050,1507,5,1593,1,828.0065306122464
1051,1507,5,1593,2,1176.3809888888907
1052,1507,5,1593,3,902.2908448928587
1053,1507,5,1593,4,707.0361989727897
1054,1507,5,1594,1,661.3063367346954
1055,1507,5,1594,2,224.46575260771067
1056,1507,5,1594,3,670.0358660142873
1057,1507,5,1594,4,600.8058015204084
1058,1507,5,1622,1,1336.297500000002
1059,1507,5,1622,2,1332.2450326530638
1060,1507,5,1622,3,2067.643853461227
1061,1507,5,1622,4,1039.9364261836738
1062,1507,5,1624,1,606.5225000000015
1063,1507,5,1624,2,382.27459739002387
1064,1507,5,1624,3,1114.6906627500016
1065,1507,5,1635,1,1029.3074795918387
1066,1507,5,1635,2,503.9539007122463
1067,1507,5,1635,3,1641.5278372993225
1068,1507,5,1638,1,261.91306122449055
1069,1507,5,1638,2,145.03354000000076
1070,1507,5,1638,3,403.3395543015886
1071,1507,5,1638,4,32.65306122448989
1072,1507,5,1645,1,588.4334438775525
1073,1507,5,1645,2,716.6866451979611
1074,1507,5,1645,3,910.3250809433123
1075,1507,5,1647,1,1024.3958049886644
1076,1507,5,1647,2,1097.545789000002
1077,1507,5,1647,3,1399.532684782934
1078,1511,1,1502,1,41.64043557745955
1079,1511,1,1502,2,287.44295655704633
1080,1511,1,1502,3,318.48061349004723
1081,1511,1,1502,4,310.3237681718725
1082,1511,1,1502,5,496.8391921695283
1083,1511,1,1503,1,62.08169095607379
1084,1511,1,1503,2,390.3660417708324
1085,1511,1,1503,3,292.75415220966966
1086,1511,1,1503,4,358.92710533156213
1087,1511,1,1507,1,76.46326094477628
1088,1511,1,1507,2,263.40278129274634
1089,1511,1,1507,3,268.4507283983937
1090,1511,1,1507,4,285.02522526006123
1091,1511,1,1507,5,57.981687503443126
1092,1511,1,1511,2,247.07392189434918
1093,1511,1,1511,3,205.64918555341055
1094,1511,1,1511,4,317.8544933470206
1095,1511,1,1511,5,44.48989108451126
1096,1511,1,1512,1,24.195837970705114
1097,1511,1,1512,2,47.5926369425101
1098,1511,1,1512,3,67.90608977635614
1099,1511,1,1512,4,130.05703383869493
1100,1511,1,1512,5,43.25755669271495
1101,1511,1,1517,1,125.42888925967574
1102,1511,1,1517,2,130.65204837293803
1103,1511,1,1517,3,104.23734370466657
1104,1511,1,1517,4,135.7302050877936
1105,1511,1,1527,1,45.911868027416624
1106,1511,1,1527,2,243.31716701068254
1107,1511,1,1527,3,253.2077214667401
1108,1511,1,1527,4,295.824436611939
1109,1511,1,1555,1,36.54422063528274
1110,1511,1,1555,2,113.20754524365428
1111,1511,1,1555,3,150.7114032026099
1112,1511,1,1555,4,17.980062452781283
1113,1511,1,1564,1,55.38651907216772
1114,1511,1,1564,2,62.67542284548252
1115,1511,1,1564,3,182.91965195899812
1116,1511,1,1566,1,68.02233225551588
1117,1511,1,1566,2,125.18224207965486
1118,1511,1,1566,3,132.60255281943083
1119,1511,1,1566,4,63.15759402227789
1120,1511,1,1573,1,51.87719217413647
1121,1511,1,1573,2,177.47348353321524
1122,1511,1,1573,3,188.763100077078
1123,1511,1,1584,1,125.63828340013058
1124,1511,1,1584,2,181.43836936851832
1125,1511,1,1584,3,248.3547215476481
1126,1511,1,1584,4,94.32595313092347
1127,1511,1,1593,1,52.348909023566634
1128,1511,1,1593,2,229.6508281973488
1129,1511,1,1593,3,136.8631891458457
1130,1511,1,1593,4,183.52277008539934
1131,1511,1,1594,1,16.337728940740927
1132,1511,1,1594,2,188.2302367834176
1133,1511,1,1594,3,209.4699122943029
1134,1511,1,1594,4,176.28389192208033
1135,1511,1,1622,1,192.22918967813408
1136,1511,1,1622,2,149.5442804603941
1137,1511,1,1622,3,526.1485353479999
1138,1511,1,1622,4,505.3795300236117
1139,1511,1,1624,1,17.806831137765826
1140,1511,1,1624,2,53.97985136297033
1141,1511,1,1624,3,126.90411839259835
1142,1511,1,1635,1,74.78336303442151
1143,1511,1,1635,2,196.02132913988476
1144,1511,1,1635,3,214.21296413518533
1145,1511,1,1638,1,196.72390232851393
1146,1511,1,1638,2,264.7393469788269
1147,1511,1,1638,3,174.29089209779352
1148,1511,1,1638,4,27.576525021030452
1149,1511,1,1645,1,27.184276394681927
1150,1511,1,1645,2,60.148996111842436
1151,1511,1,1645,3,265.70779508017074
1152,1511,1,1647,1,31.77683815928402
1153,1511,1,1647,2,82.45917384729269
1154,1511,1,1647,3,230.77419610385493
1155,1511,2,1502,1,151.08130170875103
1156,1511,2,1502,2,136.26632272749723
1157,1511,2,1502,3,58.03760671953613
1158,1511,2,1502,4,89.44261210621166
1159,1511,2,1502,5,67.9633286463541
1160,1511,2,1503,1,138.59928396106142
1161,1511,2,1503,2,143.34294918268182
1162,1511,2,1503,3,76.63796823066933
1163,1511,2,1503,4,189.44078442307364
1164,1511,2,1507,1,135.26060610765126
1165,1511,2,1507,2,88.72820904854325
1166,1511,2,1507,3,95.10133452294363
1167,1511,2,1507,4,150.9379048856853
1168,1511,2,1507,5,946.6490415021001
1169,1511,2,1511,1,237.11115308112159
1170,1511,2,1511,3,74.58724685061863
1171,1511,2,1511,4,40.359941636602564
1172,1511,2,1511,5,244.91366190429397
1173,1511,2,1512,1,230.44688781917628
1174,1511,2,1512,2,85.94280911849177
1175,1511,2,1512,3,69.2203050275459
1176,1511,2,1512,4,98.22978620780405
1177,1511,2,1512,5,196.81720024726457
1178,1511,2,1517,1,314.84252443554635
1179,1511,2,1517,2,224.6641416442295
1180,1511,2,1517,3,178.56757763217027
1181,1511,2,1517,4,134.47278310035307
1182,1511,2,1527,1,132.21947310746128
1183,1511,2,1527,2,48.03309871365335
1184,1511,2,1527,3,45.05011200373385
1185,1511,2,1527,4,34.29431545517967
1186,1511,2,1555,1,127.30682479951933
1187,1511,2,1555,2,57.80596111731166
1188,1511,2,1555,3,34.172957721781295
1189,1511,2,1555,4,467.83448922932376
1190,1511,2,1564,1,126.2145710313344
1191,1511,2,1564,2,78.5217335814004
1192,1511,2,1564,3,72.0839658157494
1193,1511,2,1566,1,157.8711770531534
1194,1511,2,1566,2,188.3545299554806
1195,1511,2,1566,3,36.01768528607538
1196,1511,2,1566,4,137.06393339056635
1197,1511,2,1573,1,91.77860080736701
1198,1511,2,1573,2,27.25733786609634
1199,1511,2,1573,3,37.93058101082007
1200,1511,2,1584,1,195.04941105320535
1201,1511,2,1584,2,100.69093235317672
1202,1511,2,1584,3,165.4044161442035
1203,1511,2,1584,4,418.9563227328046
1204,1511,2,1593,1,131.93279663475766
1205,1511,2,1593,2,38.31511934244445
1206,1511,2,1593,3,20.90879461498271
1207,1511,2,1593,4,106.24147051194899
1208,1511,2,1594,1,192.00264738481764
1209,1511,2,1594,2,426.0494562604653
1210,1511,2,1594,3,129.30413236061904
1211,1511,2,1594,4,55.288966558983994
1212,1511,2,1622,1,65.91303024072357
1213,1511,2,1622,2,226.14031052297688
1214,1511,2,1622,3,201.95162621033208
1215,1511,2,1622,4,588.2655815659931
1216,1511,2,1624,1,125.81649814331747
1217,1511,2,1624,2,274.51970955608107
1218,1511,2,1624,3,81.93530966633978
1219,1511,2,1635,1,70.43445803230233
1220,1511,2,1635,2,178.4534275337979
1221,1511,2,1635,3,57.89658890776598
1222,1511,2,1638,1,468.6077575192145
1223,1511,2,1638,2,508.8529125896968
1224,1511,2,1638,3,215.14282676721308
1225,1511,2,1638,4,657.7807427140258
1226,1511,2,1645,1,110.27230404867308
1227,1511,2,1645,2,86.63926864748744
1228,1511,2,1645,3,75.59508482877372
1229,1511,2,1647,1,92.98889671273973
1230,1511,2,1647,2,27.252844204363246
